stage	trans
G46XX	TRINITY_DN130759_c2_g1_i1
G46XX	TRINITY_DN120497_c2_g4_i4
G46XX	TRINITY_DN124316_c0_g1_i3
G46XX	TRINITY_DN134653_c0_g1_i1
G46XX	TRINITY_DN126408_c3_g4_i1
G46XX	TRINITY_DN127771_c1_g1_i4
G46XX	TRINITY_DN141048_c3_g1_i2
G46XX	TRINITY_DN116070_c0_g1_i4
G46XX	TRINITY_DN141209_c3_g1_i4
G46XX	TRINITY_DN121836_c5_g1_i3
G46XX	TRINITY_DN138397_c2_g1_i1
G46XX	TRINITY_DN123534_c8_g1_i3
G46XX	TRINITY_DN142764_c1_g1_i5
G46XX	TRINITY_DN134880_c2_g1_i1
G46XX	TRINITY_DN133738_c0_g2_i2
G46XX	TRINITY_DN140364_c5_g4_i1
G46XX	TRINITY_DN126162_c5_g2_i1
G46XX	TRINITY_DN143093_c4_g2_i3
G46XX	TRINITY_DN117226_c0_g1_i7
G46XX	TRINITY_DN120982_c9_g1_i7
G46XX	TRINITY_DN143588_c3_g1_i3
G46XX	TRINITY_DN141543_c0_g1_i4
G46XX	TRINITY_DN125482_c0_g2_i3
G46XX	TRINITY_DN144167_c7_g1_i3
G46XX	TRINITY_DN117054_c4_g3_i2
G46XX	TRINITY_DN122014_c3_g3_i2
G46XX	TRINITY_DN141698_c7_g4_i2
G46XX	TRINITY_DN131702_c2_g2_i3
G46XX	TRINITY_DN118572_c6_g4_i8
G46XX	TRINITY_DN122973_c3_g1_i1
G46XX	TRINITY_DN137243_c2_g1_i2
G46XX	TRINITY_DN117084_c2_g1_i5
G46XX	TRINITY_DN117364_c6_g1_i1
G46XX	TRINITY_DN124321_c3_g1_i2
G46XX	TRINITY_DN115068_c6_g1_i7
G46XX	TRINITY_DN130174_c9_g1_i2
G46XX	TRINITY_DN128896_c1_g1_i1
G46XX	TRINITY_DN133752_c6_g1_i1
G46XX	TRINITY_DN136738_c10_g2_i3
G46XX	TRINITY_DN126176_c4_g1_i3
G46XX	TRINITY_DN128777_c5_g4_i1
G46XX	TRINITY_DN118873_c5_g1_i7
G46XX	TRINITY_DN116031_c6_g1_i1
G46XX	TRINITY_DN140431_c0_g1_i1
G46XX	TRINITY_DN135258_c9_g1_i6
G46XX	TRINITY_DN126348_c0_g1_i1
G46XX	TRINITY_DN138976_c4_g1_i3
G46XX	TRINITY_DN116880_c5_g4_i1
G46XX	TRINITY_DN133928_c1_g1_i3
G46XX	TRINITY_DN133909_c5_g2_i2
G46XX	TRINITY_DN134974_c6_g2_i1
G46XX	TRINITY_DN133312_c2_g1_i1
G46XX	TRINITY_DN121280_c4_g1_i1
G46XX	TRINITY_DN143514_c5_g2_i2
G46XX	TRINITY_DN127144_c2_g1_i6
G46XX	TRINITY_DN143868_c0_g1_i2
G46XX	TRINITY_DN136985_c7_g1_i2
G46XX	TRINITY_DN123232_c0_g1_i3
G46XX	TRINITY_DN132100_c5_g1_i1
G46XX	TRINITY_DN132897_c3_g1_i2
G46XX	TRINITY_DN115368_c0_g1_i2
G46XX	TRINITY_DN138753_c2_g2_i1
G46XX	TRINITY_DN133849_c6_g1_i2
G46XX	TRINITY_DN123330_c4_g2_i2
G46XX	TRINITY_DN124901_c0_g1_i1
G46XX	TRINITY_DN142607_c4_g1_i2
G46XX	TRINITY_DN142557_c1_g1_i3
G46XX	TRINITY_DN127836_c2_g1_i2
G46XX	TRINITY_DN143124_c4_g1_i1
G46XX	TRINITY_DN119529_c1_g1_i8
G46XX	TRINITY_DN117814_c9_g1_i2
G46XX	TRINITY_DN118903_c9_g1_i3
G46XX	TRINITY_DN132886_c2_g1_i2
G46XX	TRINITY_DN140508_c0_g2_i2
G46XX	TRINITY_DN142529_c3_g1_i5
G46XX	TRINITY_DN116640_c0_g1_i2
G46XX	TRINITY_DN127912_c3_g1_i3
G46XX	TRINITY_DN121166_c0_g1_i5
G46XX	TRINITY_DN137352_c3_g1_i5
G46XX	TRINITY_DN125200_c1_g1_i2
G46XX	TRINITY_DN128369_c2_g1_i1
G46XX	TRINITY_DN143732_c1_g1_i2
G46XX	TRINITY_DN132990_c4_g3_i2
G46XX	TRINITY_DN126893_c1_g2_i1
G46XX	TRINITY_DN139656_c9_g3_i1
G46XX	TRINITY_DN121322_c4_g2_i2
G46XX	TRINITY_DN136871_c3_g4_i2
G46XX	TRINITY_DN137476_c7_g1_i1
G46XX	TRINITY_DN133964_c8_g1_i2
G46XX	TRINITY_DN122530_c2_g1_i3
G46XX	TRINITY_DN129176_c1_g2_i1
G46XX	TRINITY_DN132391_c2_g1_i1
G46XX	TRINITY_DN137886_c1_g3_i4
G46XX	TRINITY_DN142506_c3_g2_i5
G46XX	TRINITY_DN126638_c0_g1_i9
G46XX	TRINITY_DN142972_c2_g1_i4
G46XX	TRINITY_DN140432_c1_g2_i10
G46XX	TRINITY_DN115392_c3_g1_i3
G46XX	TRINITY_DN138613_c1_g1_i1
G46XX	TRINITY_DN133860_c1_g1_i1
G46XX	TRINITY_DN122349_c4_g1_i3
G46XX	TRINITY_DN120905_c1_g1_i1
G46XX	TRINITY_DN142280_c0_g1_i2
G46XX	TRINITY_DN142492_c1_g3_i1
G46XX	TRINITY_DN130224_c4_g1_i4
G46XX	TRINITY_DN124135_c3_g2_i1
G46XX	TRINITY_DN128823_c1_g3_i1
G46XX	TRINITY_DN132027_c2_g1_i1
G46XX	TRINITY_DN128735_c4_g1_i1
G46XX	TRINITY_DN127876_c2_g1_i4
G46XX	TRINITY_DN131608_c2_g1_i1
G46XX	TRINITY_DN138861_c1_g1_i4
G46XX	TRINITY_DN123479_c4_g1_i5
G46XX	TRINITY_DN135602_c13_g1_i2
G46XX	TRINITY_DN129770_c0_g1_i4
G46XX	TRINITY_DN121260_c0_g1_i1
G46XX	TRINITY_DN116590_c2_g1_i1
G46XX	TRINITY_DN119427_c1_g3_i2
G46XX	TRINITY_DN130293_c5_g2_i1
G46XX	TRINITY_DN116058_c5_g1_i3
G46XX	TRINITY_DN119069_c2_g2_i1
G46XX	TRINITY_DN136018_c0_g1_i2
G46XX	TRINITY_DN136677_c0_g1_i4
G46XX	TRINITY_DN120053_c3_g5_i1
G46XX	TRINITY_DN136738_c10_g1_i2
G46XX	TRINITY_DN122324_c0_g1_i23
G46XX	TRINITY_DN131103_c12_g1_i2
G46XX	TRINITY_DN127907_c6_g2_i2
G46XX	TRINITY_DN135636_c4_g2_i1
G46XX	TRINITY_DN127684_c6_g1_i3
G46XX	TRINITY_DN143976_c0_g3_i2
G46XX	TRINITY_DN143228_c4_g3_i1
G46XX	TRINITY_DN131476_c7_g1_i2
G46XX	TRINITY_DN136139_c2_g1_i2
G46XX	TRINITY_DN116151_c3_g2_i1
G46XX	TRINITY_DN128582_c0_g1_i11
G46XX	TRINITY_DN115203_c0_g1_i4
G46XX	TRINITY_DN132731_c3_g1_i1
G46XX	TRINITY_DN116179_c0_g1_i1
G46XX	TRINITY_DN142941_c6_g4_i2
G46XX	TRINITY_DN130782_c1_g1_i1
G46XX	TRINITY_DN141588_c4_g1_i3
G46XX	TRINITY_DN129779_c3_g1_i2
G46XX	TRINITY_DN121010_c6_g1_i2
G46XX	TRINITY_DN142100_c4_g1_i3
G46XX	TRINITY_DN122338_c1_g1_i2
G46XX	TRINITY_DN123107_c4_g1_i1
G46XX	TRINITY_DN139731_c5_g1_i1
G46XX	TRINITY_DN122342_c1_g1_i3
G46XX	TRINITY_DN130115_c0_g1_i3
G46XX	TRINITY_DN118454_c1_g1_i2
G46XX	TRINITY_DN140055_c8_g2_i1
G46XX	TRINITY_DN132518_c0_g1_i1
G46XX	TRINITY_DN138837_c5_g1_i5
G46XX	TRINITY_DN141991_c0_g1_i1
G46XX	TRINITY_DN132236_c0_g1_i4
G46XX	TRINITY_DN134388_c2_g1_i6
G46XX	TRINITY_DN138891_c6_g1_i2
G46XX	TRINITY_DN133873_c5_g1_i3
G46XX	TRINITY_DN126607_c1_g1_i3
G46XX	TRINITY_DN131926_c3_g4_i1
G46XX	TRINITY_DN132234_c0_g1_i1
G46XX	TRINITY_DN117635_c0_g1_i1
G46XX	TRINITY_DN114135_c5_g2_i2
G46XX	TRINITY_DN133109_c2_g2_i2
G46XX	TRINITY_DN140123_c3_g2_i2
G46XX	TRINITY_DN133500_c0_g1_i18
G46XX	TRINITY_DN142139_c2_g2_i2
G46XX	TRINITY_DN129808_c0_g1_i2
G46XX	TRINITY_DN137887_c4_g4_i5
G46XX	TRINITY_DN122775_c0_g1_i1
G46XX	TRINITY_DN118187_c3_g2_i2
G46XX	TRINITY_DN132983_c1_g1_i1
G46XX	TRINITY_DN122013_c5_g1_i1
G46XX	TRINITY_DN134152_c0_g1_i10
G46XX	TRINITY_DN142937_c2_g1_i3
G46XX	TRINITY_DN133344_c2_g1_i1
G46XX	TRINITY_DN132806_c6_g3_i3
G46XX	TRINITY_DN131615_c3_g1_i2
G46XX	TRINITY_DN143868_c2_g1_i14
G46XX	TRINITY_DN124132_c3_g1_i6
G46XX	TRINITY_DN142570_c3_g1_i2
G46XX	TRINITY_DN125093_c1_g3_i6
G46XX	TRINITY_DN131902_c1_g1_i1
G46XX	TRINITY_DN138552_c0_g1_i1
G46XX	TRINITY_DN138503_c7_g2_i1
G46XX	TRINITY_DN131926_c3_g2_i1
G46XX	TRINITY_DN126197_c3_g1_i3
G46XX	TRINITY_DN118448_c3_g1_i3
G46XX	TRINITY_DN140589_c3_g2_i1
G46XX	TRINITY_DN121042_c6_g1_i1
G46XX	TRINITY_DN139356_c3_g1_i2
G46XX	TRINITY_DN117888_c0_g1_i1
G46XX	TRINITY_DN117318_c0_g1_i2
G46XX	TRINITY_DN144333_c2_g1_i6
G46XX	TRINITY_DN116649_c3_g1_i5
G46XX	TRINITY_DN114553_c8_g1_i2
G46XX	TRINITY_DN135406_c5_g2_i1
G46XX	TRINITY_DN120462_c3_g5_i1
G46XX	TRINITY_DN125702_c1_g1_i3
G46XX	TRINITY_DN124501_c3_g1_i8
G46XX	TRINITY_DN123605_c0_g2_i1
G46XX	TRINITY_DN133229_c6_g1_i1
G46XX	TRINITY_DN122829_c1_g1_i4
G46XX	TRINITY_DN142123_c3_g1_i7
G46XX	TRINITY_DN106500_c0_g1_i1
G46XX	TRINITY_DN127499_c3_g2_i1
G46XX	TRINITY_DN136749_c0_g1_i10
G46XX	TRINITY_DN121215_c1_g1_i2
G46XX	TRINITY_DN122428_c0_g1_i1
G46XX	TRINITY_DN129752_c5_g1_i2
G46XX	TRINITY_DN132389_c3_g1_i1
G46XX	TRINITY_DN133793_c0_g2_i6
G46XX	TRINITY_DN132637_c0_g1_i3
G46XX	TRINITY_DN136702_c0_g1_i7
G46XX	TRINITY_DN113191_c1_g1_i1
G46XX	TRINITY_DN140572_c1_g1_i3
G46XX	TRINITY_DN131828_c5_g1_i1
G46XX	TRINITY_DN142780_c1_g1_i7
G46XX	TRINITY_DN128563_c3_g1_i2
G46XX	TRINITY_DN113564_c0_g1_i2
G46XX	TRINITY_DN133872_c2_g2_i2
G46XX	TRINITY_DN143977_c1_g1_i1
G46XX	TRINITY_DN126376_c3_g2_i1
G46XX	TRINITY_DN135417_c0_g2_i3
G46XX	TRINITY_DN127096_c7_g1_i1
G46XX	TRINITY_DN137895_c5_g2_i1
G46XX	TRINITY_DN123691_c3_g1_i1
G46XX	TRINITY_DN134785_c4_g1_i2
G46XX	TRINITY_DN116726_c0_g1_i9
G46XX	TRINITY_DN142521_c3_g1_i1
G46XX	TRINITY_DN133558_c4_g1_i2
G46XX	TRINITY_DN118503_c10_g1_i4
G46XX	TRINITY_DN123049_c1_g2_i1
G46XX	TRINITY_DN142923_c1_g1_i2
G46XX	TRINITY_DN142071_c3_g1_i1
G46XX	TRINITY_DN124413_c1_g5_i2
G46XX	TRINITY_DN122290_c3_g1_i1
G46XX	TRINITY_DN128669_c2_g1_i1
G46XX	TRINITY_DN116184_c9_g2_i1
G46XX	TRINITY_DN125004_c1_g3_i1
G46XX	TRINITY_DN114742_c2_g5_i2
G46XX	TRINITY_DN142110_c4_g1_i1
G46XX	TRINITY_DN133797_c1_g1_i1
G46XX	TRINITY_DN140463_c4_g2_i4
G46XX	TRINITY_DN132776_c3_g3_i1
G46XX	TRINITY_DN124727_c6_g1_i3
G46XX	TRINITY_DN124525_c7_g1_i2
G46XX	TRINITY_DN141673_c0_g2_i4
G46XX	TRINITY_DN129464_c0_g1_i3
G46XX	TRINITY_DN132262_c4_g2_i1
G46XX	TRINITY_DN126837_c0_g1_i2
G46XX	TRINITY_DN132910_c1_g1_i6
G46XX	TRINITY_DN115187_c3_g1_i1
G46XX	TRINITY_DN131837_c2_g1_i1
G46XX	TRINITY_DN134368_c3_g1_i1
G46XX	TRINITY_DN144384_c11_g1_i4
G46XX	TRINITY_DN118066_c1_g1_i6
G46XX	TRINITY_DN127693_c3_g1_i1
G46XX	TRINITY_DN123515_c3_g2_i4
G46XX	TRINITY_DN119163_c6_g3_i1
G46XX	TRINITY_DN143960_c5_g2_i3
G46XX	TRINITY_DN119824_c2_g2_i2
G46XX	TRINITY_DN114918_c4_g4_i1
G46XX	TRINITY_DN113948_c0_g1_i1
G46XX	TRINITY_DN127150_c0_g1_i2
G46XX	TRINITY_DN130114_c8_g1_i1
G46XX	TRINITY_DN123260_c0_g1_i1
G46XX	TRINITY_DN134851_c7_g1_i1
G46XX	TRINITY_DN137238_c0_g2_i1
G46XX	TRINITY_DN139586_c2_g1_i1
G46XX	TRINITY_DN134523_c2_g1_i1
G46XX	TRINITY_DN140615_c4_g1_i5
G46XX	TRINITY_DN133957_c8_g1_i1
G46XX	TRINITY_DN142813_c8_g1_i2
G46XX	TRINITY_DN116648_c2_g3_i2
G46XX	TRINITY_DN121138_c5_g1_i1
G46XX	TRINITY_DN139035_c0_g2_i1
G46XX	TRINITY_DN119191_c4_g1_i2
G46XX	TRINITY_DN114208_c0_g1_i3
G46XX	TRINITY_DN114811_c3_g2_i3
G46XX	TRINITY_DN130640_c0_g1_i4
G46XX	TRINITY_DN142790_c10_g1_i4
G46XX	TRINITY_DN127467_c3_g4_i1
G46XX	TRINITY_DN130021_c1_g1_i3
G46XX	TRINITY_DN132412_c1_g2_i2
G46XX	TRINITY_DN133972_c6_g3_i1
G46XX	TRINITY_DN133239_c1_g1_i2
G46XX	TRINITY_DN117031_c2_g1_i3
G46XX	TRINITY_DN118950_c8_g2_i2
G46XX	TRINITY_DN124691_c3_g2_i4
G46XX	TRINITY_DN129949_c0_g2_i1
G46XX	TRINITY_DN133402_c2_g1_i2
G46XX	TRINITY_DN121737_c7_g1_i2
G46XX	TRINITY_DN143600_c5_g1_i1
G46XX	TRINITY_DN137745_c5_g3_i4
G46XX	TRINITY_DN117444_c1_g1_i1
G46XX	TRINITY_DN141317_c3_g1_i1
G46XX	TRINITY_DN141272_c4_g1_i8
G46XX	TRINITY_DN132759_c0_g1_i2
G46XX	TRINITY_DN123567_c1_g1_i2
G46XX	TRINITY_DN136837_c3_g1_i5
G46XX	TRINITY_DN138892_c3_g1_i2
G46XX	TRINITY_DN140527_c5_g2_i1
G46XX	TRINITY_DN120019_c0_g2_i10
G46XX	TRINITY_DN142030_c0_g1_i6
G46XX	TRINITY_DN130540_c3_g1_i1
G46XX	TRINITY_DN135729_c3_g1_i1
G46XX	TRINITY_DN135869_c0_g1_i1
G46XX	TRINITY_DN130900_c3_g2_i2
G46XX	TRINITY_DN119430_c0_g1_i2
G46XX	TRINITY_DN117863_c0_g1_i1
G46XX	TRINITY_DN112932_c0_g1_i2
G46XX	TRINITY_DN113370_c1_g2_i3
G46XX	TRINITY_DN127862_c3_g2_i1
G46XX	TRINITY_DN123110_c4_g2_i3
G46XX	TRINITY_DN142466_c0_g1_i2
G46XX	TRINITY_DN134658_c3_g1_i1
G46XX	TRINITY_DN129353_c4_g1_i2
G46XX	TRINITY_DN138735_c3_g1_i1
G46XX	TRINITY_DN134732_c3_g4_i1
G46XX	TRINITY_DN141736_c2_g1_i3
G46XX	TRINITY_DN119556_c3_g2_i1
G46XX	TRINITY_DN116221_c1_g4_i1
G46XX	TRINITY_DN135262_c2_g1_i4
G46XX	TRINITY_DN142078_c6_g1_i2
G46XX	TRINITY_DN141843_c5_g1_i5
G46XX	TRINITY_DN130477_c1_g1_i3
G46XX	TRINITY_DN139646_c2_g1_i8
G46XX	TRINITY_DN113625_c0_g1_i2
G46XX	TRINITY_DN122556_c2_g2_i1
G46XX	TRINITY_DN129441_c2_g3_i1
G46XX	TRINITY_DN131517_c5_g1_i2
G46XX	TRINITY_DN121186_c4_g1_i8
G46XX	TRINITY_DN134786_c4_g2_i1
G46XX	TRINITY_DN121887_c7_g1_i1
G46XX	TRINITY_DN117531_c0_g3_i1
G46XX	TRINITY_DN133154_c2_g6_i3
G46XX	TRINITY_DN137009_c5_g1_i1
G46XX	TRINITY_DN141297_c4_g5_i1
G46XX	TRINITY_DN134069_c4_g3_i1
G46XX	TRINITY_DN119834_c1_g2_i5
G46XX	TRINITY_DN114439_c0_g1_i1
G46XX	TRINITY_DN118489_c3_g1_i2
G46XX	TRINITY_DN117215_c2_g1_i2
G46XX	TRINITY_DN132117_c0_g1_i3
G46XX	TRINITY_DN137137_c5_g1_i1
G46XX	TRINITY_DN123367_c3_g1_i1
G46XX	TRINITY_DN135974_c0_g1_i1
G46XX	TRINITY_DN128895_c1_g1_i1
G46XX	TRINITY_DN117050_c3_g1_i2
G46XX	TRINITY_DN131489_c1_g2_i1
G46XX	TRINITY_DN130702_c5_g1_i1
G46XX	TRINITY_DN125265_c6_g1_i6
G46XX	TRINITY_DN131422_c1_g1_i4
G46XX	TRINITY_DN136562_c0_g1_i5
G46XX	TRINITY_DN139716_c3_g1_i6
G46XX	TRINITY_DN140202_c1_g1_i2
G46XX	TRINITY_DN135086_c2_g1_i3
G46XX	TRINITY_DN119973_c1_g1_i6
G46XX	TRINITY_DN143072_c1_g1_i3
G46XX	TRINITY_DN124952_c0_g1_i6
G46XX	TRINITY_DN143162_c3_g1_i3
G46XX	TRINITY_DN139403_c4_g2_i1
G46XX	TRINITY_DN133441_c1_g1_i1
G46XX	TRINITY_DN133877_c1_g1_i1
G46XX	TRINITY_DN135192_c0_g1_i2
G46XX	TRINITY_DN123864_c4_g1_i5
G46XX	TRINITY_DN127609_c5_g1_i2
G46XX	TRINITY_DN143617_c2_g1_i1
G46XX	TRINITY_DN138635_c8_g1_i2
G46XX	TRINITY_DN128491_c2_g3_i1
G46XX	TRINITY_DN123567_c1_g2_i4
G46XX	TRINITY_DN119671_c2_g1_i14
G46XX	TRINITY_DN127836_c3_g1_i3
G46XX	TRINITY_DN142414_c1_g1_i6
G46XX	TRINITY_DN127113_c2_g1_i3
G46XX	TRINITY_DN143506_c7_g1_i1
G46XX	TRINITY_DN113366_c1_g1_i2
G46XX	TRINITY_DN129613_c1_g2_i7
G46XX	TRINITY_DN133138_c2_g1_i2
G46XX	TRINITY_DN120604_c11_g1_i1
G46XX	TRINITY_DN138505_c2_g1_i7
G46XX	TRINITY_DN139720_c3_g1_i3
G46XX	TRINITY_DN122796_c6_g3_i1
G46XX	TRINITY_DN127458_c7_g1_i1
G46XX	TRINITY_DN134675_c1_g1_i1
G46XX	TRINITY_DN131810_c0_g1_i1
G46XX	TRINITY_DN139389_c5_g1_i1
G46XX	TRINITY_DN120286_c2_g1_i1
G46XX	TRINITY_DN133804_c7_g1_i6
G46XX	TRINITY_DN130124_c2_g1_i5
G46XX	TRINITY_DN117821_c0_g1_i2
G46XX	TRINITY_DN114593_c1_g1_i1
G46XX	TRINITY_DN129898_c2_g4_i1
G46XX	TRINITY_DN141464_c0_g2_i5
G46XX	TRINITY_DN127108_c1_g3_i2
G46XX	TRINITY_DN142017_c11_g1_i1
G46XX	TRINITY_DN140651_c7_g1_i1
G46XX	TRINITY_DN130411_c3_g3_i2
G46XX	TRINITY_DN126171_c3_g7_i2
G46XX	TRINITY_DN120898_c7_g1_i1
G46XX	TRINITY_DN127840_c5_g1_i1
G46XX	TRINITY_DN129587_c9_g2_i2
G46XX	TRINITY_DN119037_c5_g2_i1
G46XX	TRINITY_DN130665_c2_g2_i1
G46XX	TRINITY_DN140985_c0_g3_i2
G46XX	TRINITY_DN121488_c1_g1_i1
G46XX	TRINITY_DN135560_c6_g1_i1
G46XX	TRINITY_DN116675_c2_g1_i2
G46XX	TRINITY_DN143640_c2_g2_i1
G46XX	TRINITY_DN125403_c8_g1_i1
G46XX	TRINITY_DN127972_c6_g3_i1
G46XX	TRINITY_DN133933_c0_g1_i9
G46XX	TRINITY_DN143234_c4_g2_i1
G46XX	TRINITY_DN140061_c1_g1_i6
G46XX	TRINITY_DN132936_c0_g1_i1
G46XX	TRINITY_DN116231_c0_g1_i3
G46XX	TRINITY_DN121565_c11_g1_i1
G46XX	TRINITY_DN142625_c1_g2_i1
G46XX	TRINITY_DN142612_c8_g1_i1
G46XX	TRINITY_DN126769_c1_g1_i2
G46XX	TRINITY_DN114717_c1_g4_i3
G46XX	TRINITY_DN138895_c5_g3_i1
G46XX	TRINITY_DN131177_c3_g1_i10
G46XX	TRINITY_DN125205_c10_g1_i1
G46XX	TRINITY_DN142235_c13_g2_i1
G46XX	TRINITY_DN142426_c3_g3_i1
G46XX	TRINITY_DN137998_c6_g2_i2
G46XX	TRINITY_DN134633_c1_g1_i2
G46XX	TRINITY_DN120589_c0_g2_i1
G46XX	TRINITY_DN139727_c5_g3_i2
G46XX	TRINITY_DN141549_c1_g1_i2
G46XX	TRINITY_DN120211_c3_g1_i2
G46XX	TRINITY_DN139965_c2_g1_i2
G46XX	TRINITY_DN122883_c2_g2_i6
G46XX	TRINITY_DN123549_c0_g1_i4
G46XX	TRINITY_DN116703_c6_g3_i1
G46XX	TRINITY_DN127490_c4_g3_i3
G46XX	TRINITY_DN137289_c8_g1_i2
G46XX	TRINITY_DN139317_c0_g3_i1
G46XX	TRINITY_DN126340_c2_g5_i1
G46XX	TRINITY_DN136447_c0_g3_i1
G46XX	TRINITY_DN117884_c8_g1_i2
G46XX	TRINITY_DN135974_c3_g2_i7
G46XX	TRINITY_DN130593_c3_g2_i2
G46XX	TRINITY_DN128465_c3_g1_i1
G46XX	TRINITY_DN114929_c0_g1_i4
G46XX	TRINITY_DN119449_c2_g1_i1
G46XX	TRINITY_DN141247_c0_g1_i1
G46XX	TRINITY_DN122628_c1_g2_i1
G46XX	TRINITY_DN142392_c2_g4_i1
G46XX	TRINITY_DN130396_c0_g1_i8
G46XX	TRINITY_DN128951_c2_g4_i1
G46XX	TRINITY_DN139206_c1_g1_i3
G46XX	TRINITY_DN140589_c3_g1_i6
G46XX	TRINITY_DN130026_c8_g1_i8
G46XX	TRINITY_DN143394_c0_g1_i1
G46XX	TRINITY_DN118584_c1_g2_i2
G46XX	TRINITY_DN121181_c4_g4_i1
G46XX	TRINITY_DN137196_c6_g2_i4
G46XX	TRINITY_DN132983_c2_g1_i3
G46XX	TRINITY_DN140869_c0_g1_i5
G46XX	TRINITY_DN121119_c3_g1_i2
G46XX	TRINITY_DN118683_c1_g4_i1
G46XX	TRINITY_DN135488_c7_g1_i1
G46XX	TRINITY_DN143678_c4_g1_i3
G46XX	TRINITY_DN125343_c2_g2_i2
G46XX	TRINITY_DN125782_c3_g1_i1
G46XX	TRINITY_DN143880_c2_g3_i2
G46XX	TRINITY_DN130692_c0_g1_i1
G46XX	TRINITY_DN136066_c1_g1_i4
G46XX	TRINITY_DN121701_c2_g1_i1
G46XX	TRINITY_DN123475_c3_g2_i1
G46XX	TRINITY_DN126421_c4_g1_i1
G46XX	TRINITY_DN118688_c1_g1_i2
G46XX	TRINITY_DN125952_c7_g1_i1
G46XX	TRINITY_DN116757_c3_g1_i1
G46XX	TRINITY_DN137550_c2_g2_i5
G46XX	TRINITY_DN141640_c3_g1_i5
G46XX	TRINITY_DN118992_c0_g1_i2
G46XX	TRINITY_DN138432_c2_g1_i5
G46XX	TRINITY_DN117127_c7_g4_i1
G46XX	TRINITY_DN123958_c7_g1_i2
G46XX	TRINITY_DN120171_c3_g2_i4
G46XX	TRINITY_DN121521_c3_g1_i1
G46XX	TRINITY_DN142159_c3_g7_i2
G46XX	TRINITY_DN114784_c0_g1_i1
G46XX	TRINITY_DN130097_c4_g2_i2
G46XX	TRINITY_DN137018_c4_g1_i1
G46XX	TRINITY_DN121710_c0_g2_i1
G46XX	TRINITY_DN115731_c0_g1_i3
G46XX	TRINITY_DN141222_c5_g1_i2
G46XX	TRINITY_DN117679_c5_g2_i8
G46XX	TRINITY_DN119771_c6_g1_i2
G46XX	TRINITY_DN124057_c2_g4_i1
G46XX	TRINITY_DN132515_c8_g1_i1
G46XX	TRINITY_DN113813_c0_g1_i4
G46XX	TRINITY_DN143939_c4_g2_i4
G46XX	TRINITY_DN137103_c4_g1_i1
G46XX	TRINITY_DN143271_c6_g1_i1
G46XX	TRINITY_DN143252_c1_g1_i2
G46XX	TRINITY_DN122611_c6_g1_i1
G46XX	TRINITY_DN136336_c3_g2_i1
G46XX	TRINITY_DN114265_c4_g2_i3
G46XX	TRINITY_DN120053_c3_g3_i2
G46XX	TRINITY_DN135536_c1_g1_i1
G46XX	TRINITY_DN119725_c5_g4_i1
G46XX	TRINITY_DN128716_c2_g5_i1
G46XX	TRINITY_DN135742_c1_g3_i2
G46XX	TRINITY_DN143301_c3_g1_i2
G46XX	TRINITY_DN114951_c0_g1_i1
G46XX	TRINITY_DN115781_c2_g3_i1
G46XX	TRINITY_DN130482_c3_g5_i1
G46XX	TRINITY_DN130784_c5_g1_i1
G46XX	TRINITY_DN123381_c0_g1_i7
G46XX	TRINITY_DN119208_c5_g1_i4
G46XX	TRINITY_DN124630_c4_g4_i1
G46XX	TRINITY_DN144325_c5_g3_i1
G46XX	TRINITY_DN126994_c8_g1_i2
G46XX	TRINITY_DN132182_c5_g1_i1
G46XX	TRINITY_DN142455_c4_g1_i4
G46XX	TRINITY_DN123654_c1_g1_i8
G46XX	TRINITY_DN131649_c2_g1_i1
G46XX	TRINITY_DN115988_c2_g1_i7
G46XX	TRINITY_DN130623_c6_g1_i1
G46XX	TRINITY_DN134442_c1_g1_i1
G46XX	TRINITY_DN119027_c6_g4_i1
G46XX	TRINITY_DN142827_c1_g1_i3
G46XX	TRINITY_DN118575_c4_g1_i1
G46XX	TRINITY_DN119060_c6_g4_i1
G46XX	TRINITY_DN121399_c0_g3_i3
G46XX	TRINITY_DN116517_c4_g5_i1
G46XX	TRINITY_DN136248_c1_g3_i2
G46XX	TRINITY_DN137865_c5_g3_i6
G46XX	TRINITY_DN134686_c4_g3_i2
G46XX	TRINITY_DN115863_c6_g1_i1
G46XX	TRINITY_DN142482_c1_g1_i7
G46XX	TRINITY_DN132107_c1_g1_i8
G46XX	TRINITY_DN124254_c3_g1_i5
G46XX	TRINITY_DN131272_c4_g1_i3
G46XX	TRINITY_DN136067_c1_g3_i3
G46XX	TRINITY_DN123447_c6_g1_i3
G46XX	TRINITY_DN123805_c0_g1_i7
G46XX	TRINITY_DN142502_c3_g1_i1
G46XX	TRINITY_DN132722_c0_g1_i2
G46XX	TRINITY_DN138676_c3_g3_i1
G46XX	TRINITY_DN142356_c1_g1_i5
G46XX	TRINITY_DN123507_c8_g1_i1
G46XX	TRINITY_DN121146_c2_g3_i2
G46XX	TRINITY_DN124926_c4_g4_i1
G46XX	TRINITY_DN128027_c4_g3_i2
G46XX	TRINITY_DN119034_c0_g2_i1
G46XX	TRINITY_DN140061_c0_g1_i8
G46XX	TRINITY_DN143294_c6_g2_i1
G46XX	TRINITY_DN143852_c2_g1_i3
G46XX	TRINITY_DN135909_c5_g2_i2
G46XX	TRINITY_DN139865_c6_g1_i1
G46XX	TRINITY_DN137012_c1_g2_i2
