stage	trans
G43	TRINITY_DN128992_c5_g2_i1
G43	TRINITY_DN129084_c1_g1_i3
G43	TRINITY_DN129267_c6_g1_i1
G43	TRINITY_DN129319_c6_g3_i1
G43	TRINITY_DN129348_c3_g1_i1
G43	TRINITY_DN129412_c2_g1_i9
G43	TRINITY_DN129438_c2_g6_i1
G43	TRINITY_DN129513_c0_g1_i5
G43	TRINITY_DN129597_c5_g1_i1
G43	TRINITY_DN129606_c1_g1_i3
G43	TRINITY_DN129646_c4_g1_i1
G43	TRINITY_DN129732_c1_g1_i2
G43	TRINITY_DN129855_c1_g1_i1
G43	TRINITY_DN129957_c1_g5_i1
G43	TRINITY_DN130003_c0_g1_i5
G43	TRINITY_DN130003_c0_g2_i2
G43	TRINITY_DN130083_c0_g3_i2
G43	TRINITY_DN130168_c2_g1_i1
G43	TRINITY_DN130413_c0_g1_i1
G43	TRINITY_DN130413_c1_g1_i3
G43	TRINITY_DN130641_c8_g1_i3
G43	TRINITY_DN130692_c0_g2_i1
G43	TRINITY_DN130728_c2_g1_i8
G43	TRINITY_DN130769_c1_g1_i3
G43	TRINITY_DN130788_c3_g1_i8
G43	TRINITY_DN130819_c1_g1_i1
G43	TRINITY_DN131078_c8_g3_i1
G43	TRINITY_DN131122_c3_g1_i1
G43	TRINITY_DN131609_c3_g1_i6
G43	TRINITY_DN131652_c1_g1_i4
G43	TRINITY_DN131660_c2_g1_i3
G43	TRINITY_DN131768_c0_g1_i6
G43	TRINITY_DN131827_c2_g3_i1
G43	TRINITY_DN131830_c3_g3_i1
G43	TRINITY_DN131917_c6_g1_i4
G43	TRINITY_DN131946_c0_g2_i6
G43	TRINITY_DN132106_c0_g1_i7
G43	TRINITY_DN132156_c3_g1_i3
G43	TRINITY_DN132207_c6_g3_i1
G43	TRINITY_DN132299_c7_g2_i4
G43	TRINITY_DN132353_c5_g1_i12
G43	TRINITY_DN132457_c5_g2_i1
G43	TRINITY_DN132671_c1_g1_i4
G43	TRINITY_DN132740_c5_g2_i2
G43	TRINITY_DN132762_c2_g3_i1
G43	TRINITY_DN132975_c9_g4_i1
G43	TRINITY_DN133047_c1_g5_i1
G43	TRINITY_DN133077_c0_g2_i3
G43	TRINITY_DN133114_c3_g1_i3
G43	TRINITY_DN133211_c0_g1_i1
G43	TRINITY_DN133217_c0_g5_i1
G43	TRINITY_DN133625_c0_g1_i17
G43	TRINITY_DN133685_c0_g1_i5
G43	TRINITY_DN133723_c3_g1_i4
G43	TRINITY_DN133765_c0_g1_i1
G43	TRINITY_DN133812_c2_g1_i2
G43	TRINITY_DN133859_c1_g1_i2
G43	TRINITY_DN133862_c1_g1_i1
G43	TRINITY_DN133962_c3_g1_i3
G43	TRINITY_DN134125_c6_g1_i2
G43	TRINITY_DN134144_c0_g2_i1
G43	TRINITY_DN134171_c2_g5_i1
G43	TRINITY_DN134225_c0_g1_i2
G43	TRINITY_DN134227_c3_g2_i2
G43	TRINITY_DN134397_c6_g1_i2
G43	TRINITY_DN134405_c1_g1_i1
G43	TRINITY_DN134462_c2_g1_i3
G43	TRINITY_DN134530_c1_g1_i1
G43	TRINITY_DN134584_c0_g2_i6
G43	TRINITY_DN134628_c0_g1_i1
G43	TRINITY_DN134689_c5_g2_i2
G43	TRINITY_DN134693_c2_g1_i15
G43	TRINITY_DN134752_c5_g2_i1
G43	TRINITY_DN134776_c1_g2_i5
G43	TRINITY_DN134794_c0_g1_i1
G43	TRINITY_DN134897_c3_g1_i1
G43	TRINITY_DN134928_c1_g1_i2
G43	TRINITY_DN134928_c1_g3_i1
G43	TRINITY_DN135096_c1_g1_i6
G43	TRINITY_DN135204_c0_g1_i1
G43	TRINITY_DN135205_c1_g1_i5
G43	TRINITY_DN135205_c1_g3_i4
G43	TRINITY_DN135481_c3_g1_i2
G43	TRINITY_DN135766_c5_g4_i2
G43	TRINITY_DN135841_c0_g1_i1
G43	TRINITY_DN135947_c3_g4_i2
G43	TRINITY_DN135947_c3_g6_i1
G43	TRINITY_DN136200_c4_g3_i2
G43	TRINITY_DN136245_c2_g1_i2
G43	TRINITY_DN136390_c7_g1_i2
G43	TRINITY_DN136460_c2_g3_i2
G43	TRINITY_DN136564_c0_g1_i3
G43	TRINITY_DN136614_c1_g3_i1
G43	TRINITY_DN136742_c4_g1_i2
G43	TRINITY_DN136763_c2_g2_i1
G43	TRINITY_DN136994_c0_g2_i7
G43	TRINITY_DN137326_c4_g1_i11
G43	TRINITY_DN137406_c3_g1_i3
G43	TRINITY_DN137421_c0_g1_i2
G43	TRINITY_DN137542_c2_g3_i1
G43	TRINITY_DN137630_c4_g1_i1
G43	TRINITY_DN137784_c4_g1_i2
G43	TRINITY_DN137795_c0_g2_i2
G43	TRINITY_DN137834_c0_g3_i4
G43	TRINITY_DN137888_c1_g1_i1
G43	TRINITY_DN137943_c4_g2_i2
G43	TRINITY_DN137958_c0_g1_i2
G43	TRINITY_DN137976_c1_g1_i1
G43	TRINITY_DN137976_c1_g4_i1
G43	TRINITY_DN137976_c1_g7_i1
G43	TRINITY_DN138154_c4_g1_i2
G43	TRINITY_DN138249_c0_g2_i7
G43	TRINITY_DN138410_c1_g1_i1
G43	TRINITY_DN138640_c1_g2_i3
G43	TRINITY_DN138651_c0_g2_i5
G43	TRINITY_DN138810_c3_g1_i2
G43	TRINITY_DN138866_c9_g1_i1
G43	TRINITY_DN138907_c0_g1_i2
G43	TRINITY_DN139091_c1_g1_i15
G43	TRINITY_DN139091_c1_g2_i3
G43	TRINITY_DN139115_c1_g1_i3
G43	TRINITY_DN139128_c1_g4_i1
G43	TRINITY_DN139220_c0_g1_i13
G43	TRINITY_DN139316_c1_g2_i1
G43	TRINITY_DN139457_c1_g1_i5
G43	TRINITY_DN139466_c2_g6_i1
G43	TRINITY_DN139471_c5_g1_i7
G43	TRINITY_DN139553_c3_g1_i3
G43	TRINITY_DN139603_c2_g1_i2
G43	TRINITY_DN139741_c3_g1_i2
G43	TRINITY_DN139784_c4_g4_i5
G43	TRINITY_DN139790_c1_g1_i1
G43	TRINITY_DN139851_c3_g1_i5
G43	TRINITY_DN139896_c3_g4_i1
G43	TRINITY_DN139908_c0_g2_i1
G43	TRINITY_DN139963_c5_g1_i3
G43	TRINITY_DN140015_c7_g1_i2
G43	TRINITY_DN140015_c7_g2_i1
G43	TRINITY_DN140101_c1_g1_i1
G43	TRINITY_DN140278_c4_g5_i1
G43	TRINITY_DN140295_c1_g2_i2
G43	TRINITY_DN140334_c6_g1_i1
G43	TRINITY_DN140348_c4_g1_i9
G43	TRINITY_DN140362_c0_g1_i4
G43	TRINITY_DN140362_c0_g2_i1
G43	TRINITY_DN140384_c6_g1_i1
G43	TRINITY_DN140488_c0_g1_i5
G43	TRINITY_DN140622_c1_g5_i2
G43	TRINITY_DN140637_c1_g1_i2
G43	TRINITY_DN140637_c1_g2_i1
G43	TRINITY_DN140648_c1_g1_i1
G43	TRINITY_DN140691_c7_g3_i2
G43	TRINITY_DN140713_c0_g1_i6
G43	TRINITY_DN140932_c0_g1_i1
G43	TRINITY_DN141395_c0_g1_i3
G43	TRINITY_DN141415_c1_g1_i1
G43	TRINITY_DN141415_c1_g3_i1
G43	TRINITY_DN141418_c0_g3_i1
G43	TRINITY_DN141418_c1_g1_i7
G43	TRINITY_DN141632_c0_g1_i3
G43	TRINITY_DN141856_c0_g2_i1
G43	TRINITY_DN141945_c5_g1_i2
G43	TRINITY_DN142067_c1_g1_i1
G43	TRINITY_DN142067_c1_g2_i1
G43	TRINITY_DN142076_c1_g3_i1
G43	TRINITY_DN142154_c1_g2_i1
G43	TRINITY_DN142234_c3_g1_i4
G43	TRINITY_DN142276_c2_g2_i1
G43	TRINITY_DN142409_c2_g5_i1
G43	TRINITY_DN142451_c2_g2_i1
G43	TRINITY_DN142578_c1_g1_i5
G43	TRINITY_DN142578_c1_g2_i1
G43	TRINITY_DN142768_c8_g1_i1
G43	TRINITY_DN142929_c3_g2_i1
G43	TRINITY_DN142987_c3_g2_i2
G43	TRINITY_DN143075_c3_g2_i2
G43	TRINITY_DN143161_c3_g1_i10
G43	TRINITY_DN143210_c1_g1_i3
G43	TRINITY_DN143210_c1_g2_i9
G43	TRINITY_DN143373_c7_g4_i1
G43	TRINITY_DN143516_c4_g1_i1
G43	TRINITY_DN143516_c4_g3_i2
G43	TRINITY_DN143516_c4_g4_i1
G43	TRINITY_DN143624_c1_g1_i3
G43	TRINITY_DN143800_c6_g1_i7
G43	TRINITY_DN143800_c6_g2_i2
G43	TRINITY_DN143923_c0_g1_i1
G43	TRINITY_DN143923_c1_g1_i1
G43	TRINITY_DN143924_c9_g2_i3
G43	TRINITY_DN143924_c9_g4_i1
G43	TRINITY_DN143971_c2_g1_i6
G43	TRINITY_DN144072_c1_g1_i5
G43	TRINITY_DN144153_c8_g1_i6
G43	TRINITY_DN144159_c2_g1_i5
G43	TRINITY_DN144196_c5_g1_i3
G43	TRINITY_DN144196_c5_g2_i1
G43	TRINITY_DN144208_c1_g1_i1
G43	TRINITY_DN144249_c4_g1_i1
G43	TRINITY_DN144249_c4_g2_i1
G43	TRINITY_DN144249_c4_g3_i1
G43	TRINITY_DN144249_c4_g5_i2
G43	TRINITY_DN144249_c4_g6_i1
G43	TRINITY_DN144294_c2_g1_i1
G43	TRINITY_DN144427_c4_g1_i1
G43	TRINITY_DN144522_c0_g1_i1
G43	TRINITY_DN144740_c0_g1_i1
G43	TRINITY_DN144742_c0_g1_i1
G43	TRINITY_DN144795_c0_g1_i1
G43	TRINITY_DN144891_c0_g1_i1
G43	TRINITY_DN144958_c0_g1_i1
G43	TRINITY_DN145694_c0_g1_i1
G43	TRINITY_DN147858_c0_g1_i1
G43	TRINITY_DN147860_c0_g1_i1
G43	TRINITY_DN147868_c0_g1_i1
G43	TRINITY_DN148073_c0_g1_i1
G43	TRINITY_DN148578_c0_g1_i1
G43	TRINITY_DN148656_c0_g1_i1
G43	TRINITY_DN148733_c0_g1_i1
G43	TRINITY_DN148782_c0_g1_i1
G43	TRINITY_DN149140_c0_g1_i1
G43	TRINITY_DN149223_c0_g1_i1
G43	TRINITY_DN149224_c0_g1_i1
G43	TRINITY_DN151256_c0_g1_i1
G43	TRINITY_DN151264_c0_g1_i1
G43	TRINITY_DN151294_c0_g1_i1
G43	TRINITY_DN151380_c0_g1_i1
G43	TRINITY_DN151677_c0_g1_i1
G43	TRINITY_DN151681_c0_g1_i1
G43	TRINITY_DN151983_c0_g1_i1
G43	TRINITY_DN152369_c0_g1_i1
G43	TRINITY_DN152754_c0_g1_i1
G43	TRINITY_DN154582_c0_g1_i1
G43	TRINITY_DN154621_c0_g1_i1
G43	TRINITY_DN154915_c0_g1_i1
G43	TRINITY_DN154989_c0_g1_i1
G43	TRINITY_DN155015_c0_g1_i1
G43	TRINITY_DN155333_c0_g1_i1
G43	TRINITY_DN155391_c0_g1_i1
G43	TRINITY_DN156676_c0_g1_i1
G43	TRINITY_DN157855_c0_g1_i1
G43	TRINITY_DN157953_c0_g1_i1
G43	TRINITY_DN158067_c0_g1_i1
G43	TRINITY_DN158083_c0_g1_i1
G43	TRINITY_DN158219_c0_g1_i1
G43	TRINITY_DN158263_c0_g1_i1
G43	TRINITY_DN158350_c0_g1_i1
G43	TRINITY_DN158353_c0_g1_i1
G43	TRINITY_DN158384_c0_g1_i1
G43	TRINITY_DN158527_c0_g1_i1
G43	TRINITY_DN15949_c0_g2_i1
G43	TRINITY_DN160888_c0_g1_i1
G43	TRINITY_DN161244_c0_g1_i1
G43	TRINITY_DN161456_c0_g1_i1
G43	TRINITY_DN161497_c0_g1_i1
G43	TRINITY_DN161803_c0_g1_i1
G43	TRINITY_DN161821_c0_g1_i1
G43	TRINITY_DN161858_c0_g1_i1
G43	TRINITY_DN161872_c0_g1_i1
G43	TRINITY_DN161889_c0_g1_i1
G43	TRINITY_DN161935_c0_g1_i1
G43	TRINITY_DN162193_c0_g1_i1
G43	TRINITY_DN162391_c0_g1_i1
G43	TRINITY_DN163128_c0_g1_i1
G43	TRINITY_DN163615_c0_g1_i1
G43	TRINITY_DN163941_c0_g1_i1
G43	TRINITY_DN17021_c0_g1_i1
G43	TRINITY_DN17454_c0_g1_i1
G43	TRINITY_DN2137_c0_g1_i1
G43	TRINITY_DN21570_c0_g1_i1
G43	TRINITY_DN2168_c0_g1_i1
G43	TRINITY_DN23620_c0_g1_i1
G43	TRINITY_DN23695_c0_g1_i1
G43	TRINITY_DN23803_c0_g1_i1
G43	TRINITY_DN26019_c0_g1_i1
G43	TRINITY_DN262_c0_g1_i1
G43	TRINITY_DN26361_c0_g1_i1
G43	TRINITY_DN29370_c0_g1_i1
G43	TRINITY_DN33326_c0_g1_i1
G43	TRINITY_DN33376_c0_g1_i1
G43	TRINITY_DN33532_c0_g1_i1
G43	TRINITY_DN33785_c0_g1_i1
G43	TRINITY_DN3390_c0_g1_i1
G43	TRINITY_DN340_c0_g1_i1
G43	TRINITY_DN34643_c0_g1_i1
G43	TRINITY_DN35566_c0_g1_i1
G43	TRINITY_DN36110_c0_g1_i1
G43	TRINITY_DN36111_c0_g1_i1
G43	TRINITY_DN3953_c0_g1_i1
G43	TRINITY_DN40094_c0_g1_i1
G43	TRINITY_DN40207_c0_g1_i1
G43	TRINITY_DN40590_c0_g1_i1
G43	TRINITY_DN41248_c0_g1_i1
G43	TRINITY_DN41383_c0_g2_i1
G43	TRINITY_DN41455_c0_g2_i1
G43	TRINITY_DN41751_c0_g1_i1
G43	TRINITY_DN41772_c0_g1_i1
G43	TRINITY_DN43578_c0_g1_i1
G43	TRINITY_DN4395_c0_g1_i1
G43	TRINITY_DN45441_c0_g1_i1
G43	TRINITY_DN45543_c0_g1_i2
G43	TRINITY_DN47129_c0_g1_i1
G43	TRINITY_DN54287_c0_g1_i1
G43	TRINITY_DN54479_c0_g1_i1
G43	TRINITY_DN54936_c0_g1_i1
G43	TRINITY_DN59840_c0_g1_i1
G43	TRINITY_DN60159_c0_g1_i1
G43	TRINITY_DN61996_c0_g1_i2
G43	TRINITY_DN629_c0_g1_i1
G43	TRINITY_DN68205_c0_g1_i1
G43	TRINITY_DN69541_c0_g1_i1
G43	TRINITY_DN69646_c0_g1_i1
G43	TRINITY_DN70495_c0_g2_i1
G43	TRINITY_DN70917_c0_g1_i1
G43	TRINITY_DN71507_c0_g1_i1
G43	TRINITY_DN71876_c0_g1_i1
G43	TRINITY_DN72478_c0_g1_i1
G43	TRINITY_DN72784_c0_g1_i1
G43	TRINITY_DN74616_c0_g1_i2
G43	TRINITY_DN74865_c0_g1_i1
G43	TRINITY_DN75992_c0_g1_i1
G43	TRINITY_DN76201_c1_g1_i1
G43	TRINITY_DN764_c0_g1_i1
G43	TRINITY_DN76565_c0_g1_i1
G43	TRINITY_DN77230_c0_g2_i1
G43	TRINITY_DN77563_c0_g2_i1
G43	TRINITY_DN77871_c0_g2_i1
G43	TRINITY_DN78456_c0_g2_i1
G43	TRINITY_DN78504_c0_g1_i1
G43	TRINITY_DN78809_c0_g1_i1
G43	TRINITY_DN79129_c0_g2_i1
G43	TRINITY_DN79294_c0_g1_i2
G43	TRINITY_DN79601_c0_g1_i1
G43	TRINITY_DN79700_c0_g2_i1
G43	TRINITY_DN80327_c1_g1_i1
G43	TRINITY_DN80634_c0_g1_i1
G43	TRINITY_DN81196_c0_g1_i1
G43	TRINITY_DN81306_c0_g1_i1
G43	TRINITY_DN81314_c0_g1_i1
G43	TRINITY_DN81626_c0_g1_i2
G43	TRINITY_DN82264_c0_g1_i1
G43	TRINITY_DN82376_c0_g2_i1
G43	TRINITY_DN82441_c0_g1_i1
G43	TRINITY_DN82453_c0_g1_i1
G43	TRINITY_DN8252_c0_g2_i1
G43	TRINITY_DN83161_c0_g2_i1
G43	TRINITY_DN83402_c0_g1_i1
G43	TRINITY_DN83541_c0_g1_i1
G43	TRINITY_DN84047_c1_g1_i1
G43	TRINITY_DN84382_c0_g1_i1
G43	TRINITY_DN85739_c0_g1_i1
G43	TRINITY_DN85841_c0_g2_i1
G43	TRINITY_DN86043_c0_g1_i1
G43	TRINITY_DN88159_c0_g1_i2
G43	TRINITY_DN8819_c0_g1_i1
G43	TRINITY_DN88631_c1_g1_i1
G43	TRINITY_DN89146_c0_g1_i1
G43	TRINITY_DN89744_c0_g2_i1
G43	TRINITY_DN90959_c0_g3_i1
G43	TRINITY_DN92018_c0_g2_i1
G43	TRINITY_DN92447_c0_g1_i1
G43	TRINITY_DN92684_c1_g1_i1
G43	TRINITY_DN92692_c0_g2_i1
G43	TRINITY_DN93990_c0_g1_i1
G43	TRINITY_DN94294_c0_g1_i2
G43	TRINITY_DN94767_c0_g1_i1
G43	TRINITY_DN94788_c0_g1_i1
G43	TRINITY_DN94807_c0_g1_i1
G43	TRINITY_DN95146_c0_g1_i1
G43	TRINITY_DN95338_c0_g1_i2
G43	TRINITY_DN95346_c0_g1_i1
G43	TRINITY_DN95368_c0_g2_i1
G43	TRINITY_DN95434_c0_g2_i2
G43	TRINITY_DN95652_c0_g1_i2
G43	TRINITY_DN95789_c0_g1_i1
G43	TRINITY_DN9596_c0_g1_i1
G43	TRINITY_DN9607_c0_g1_i1
G43	TRINITY_DN96125_c0_g2_i1
G43	TRINITY_DN96616_c0_g1_i1
G43	TRINITY_DN96984_c0_g2_i1
G43	TRINITY_DN97207_c0_g2_i1
G43	TRINITY_DN97282_c0_g1_i1
G43	TRINITY_DN97299_c0_g4_i1
G43	TRINITY_DN97587_c0_g1_i2
G43	TRINITY_DN97747_c0_g1_i2
G43	TRINITY_DN97851_c0_g1_i1
G43	TRINITY_DN97920_c0_g1_i1
G43	TRINITY_DN97962_c1_g1_i2
G43	TRINITY_DN98091_c0_g1_i1
G43	TRINITY_DN98155_c0_g1_i1
G43	TRINITY_DN98158_c0_g1_i1
G43	TRINITY_DN98228_c0_g1_i1
G43	TRINITY_DN98231_c1_g2_i1
G43	TRINITY_DN98263_c0_g3_i1
G43	TRINITY_DN99042_c0_g1_i1
G43	TRINITY_DN99070_c0_g1_i1
G43	TRINITY_DN99081_c2_g1_i1
G43	TRINITY_DN99417_c0_g2_i1
G43	TRINITY_DN99528_c0_g2_i1
G43	TRINITY_DN99585_c0_g1_i1
G43	TRINITY_DN99585_c1_g1_i1
G43	TRINITY_DN99632_c0_g2_i1
G43	TRINITY_DN99920_c1_g1_i1
G43	TRINITY_DN99997_c0_g1_i1
G46	TRINITY_DN126388_c0_g1_i3
G46	TRINITY_DN130168_c2_g1_i1
G46	TRINITY_DN136390_c7_g1_i2
G46	TRINITY_DN125283_c2_g2_i5
G46	TRINITY_DN123780_c3_g1_i1
G46	TRINITY_DN122518_c2_g1_i2
G46	TRINITY_DN107705_c0_g1_i1
G46	TRINITY_DN110933_c0_g1_i1
G46	TRINITY_DN130003_c0_g1_i5
G46	TRINITY_DN121339_c4_g5_i1
G46	TRINITY_DN134225_c0_g1_i2
G46	TRINITY_DN116158_c3_g1_i1
G46	TRINITY_DN133685_c0_g1_i5
G46	TRINITY_DN137958_c0_g1_i2
G46	TRINITY_DN115567_c0_g1_i1
G46	TRINITY_DN127996_c1_g2_i1
G46	TRINITY_DN112662_c0_g1_i1
G46	TRINITY_DN103385_c0_g1_i1
G46	TRINITY_DN140295_c1_g2_i2
G46	TRINITY_DN129319_c6_g3_i1
G46	TRINITY_DN137542_c2_g3_i1
G46	TRINITY_DN111999_c0_g1_i1
G46	TRINITY_DN137976_c1_g4_i1
G46	TRINITY_DN112320_c0_g1_i3
G46	TRINITY_DN136564_c0_g1_i3
G46	TRINITY_DN130003_c0_g2_i2
G46	TRINITY_DN111202_c0_g1_i2
G46	TRINITY_DN115598_c0_g2_i1
G46	TRINITY_DN130413_c0_g1_i1
G46	TRINITY_DN138810_c3_g1_i2
G46	TRINITY_DN137976_c1_g7_i1
G46	TRINITY_DN142911_c2_g1_i1
G46	TRINITY_DN115903_c0_g1_i3
G46	TRINITY_DN113165_c0_g1_i1
G46	TRINITY_DN115598_c0_g1_i2
G46	TRINITY_DN135947_c3_g4_i2
G46	TRINITY_DN114477_c0_g3_i1
G46	TRINITY_DN139471_c5_g1_i7
G46	TRINITY_DN124934_c2_g3_i1
G46	TRINITY_DN141148_c6_g1_i1
G46	TRINITY_DN144249_c4_g1_i1
G46	TRINITY_DN130413_c1_g1_i3
G46	TRINITY_DN112414_c0_g1_i1
G46	TRINITY_DN143624_c1_g1_i3
G46	TRINITY_DN137421_c0_g1_i2
G46	TRINITY_DN115452_c0_g1_i1
G46	TRINITY_DN123905_c0_g2_i2
G46	TRINITY_DN117087_c2_g1_i1
G46	TRINITY_DN142987_c3_g2_i2
G46	TRINITY_DN143210_c1_g1_i3
G46	TRINITY_DN142076_c1_g3_i1
G46	TRINITY_DN111029_c0_g1_i1
G46	TRINITY_DN143210_c1_g2_i9
G46	TRINITY_DN124104_c0_g1_i1
G46	TRINITY_DN140362_c0_g1_i4
G46	TRINITY_DN131652_c1_g1_i4
G46	TRINITY_DN142418_c4_g1_i1
G46	TRINITY_DN118441_c5_g1_i3
G46	TRINITY_DN129864_c11_g2_i1
G46	TRINITY_DN144249_c4_g6_i1
G46	TRINITY_DN112439_c0_g1_i2
G46	TRINITY_DN125667_c3_g2_i1
G46	TRINITY_DN137976_c1_g1_i1
G46	TRINITY_DN141503_c2_g5_i2
G46	TRINITY_DN109307_c0_g1_i1
G46	TRINITY_DN113407_c0_g1_i1
G46	TRINITY_DN140362_c0_g2_i1
G46	TRINITY_DN144249_c4_g5_i2
G46	TRINITY_DN121971_c2_g2_i1
G46	TRINITY_DN121971_c2_g1_i1
G46	TRINITY_DN143516_c4_g3_i2
G46	TRINITY_DN143516_c4_g4_i1
G46	TRINITY_DN119087_c2_g1_i1
G46	TRINITY_DN115598_c0_g5_i1
G46	TRINITY_DN143516_c4_g1_i1
G46	TRINITY_DN126963_c5_g1_i2
G46	TRINITY_DN134024_c3_g1_i1
G46	TRINITY_DN107285_c0_g1_i1
G46	TRINITY_DN121946_c3_g1_i1
G46	TRINITY_DN141503_c2_g3_i2
G46	TRINITY_DN113821_c0_g1_i1
G46	TRINITY_DN136871_c4_g1_i1
G46	TRINITY_DN126388_c0_g3_i1
G46	TRINITY_DN114561_c0_g3_i1
G46	TRINITY_DN109999_c0_g1_i1
G46	TRINITY_DN121975_c3_g2_i2
G46	TRINITY_DN129170_c0_g1_i1
G46	TRINITY_DN118618_c2_g1_i2
G46	TRINITY_DN107208_c0_g1_i3
G46	TRINITY_DN115112_c0_g2_i1
G46	TRINITY_DN131633_c2_g2_i1
G46	TRINITY_DN113304_c0_g1_i3
G46	TRINITY_DN132762_c2_g3_i1
G46	TRINITY_DN121611_c2_g1_i4
G46	TRINITY_DN112050_c0_g1_i4
G46	TRINITY_DN114896_c1_g1_i1
G46	TRINITY_DN115410_c0_g1_i2
G46	TRINITY_DN144381_c5_g4_i1
G46	TRINITY_DN137784_c4_g1_i2
G46	TRINITY_DN144249_c4_g2_i1
G46	TRINITY_DN115698_c6_g5_i1
G46	TRINITY_DN118471_c3_g1_i1
G46	TRINITY_DN115770_c8_g1_i1
G46	TRINITY_DN116207_c0_g1_i3
G46	TRINITY_DN112833_c0_g1_i1
G46	TRINITY_DN131896_c2_g2_i2
G46	TRINITY_DN125061_c1_g2_i3
G46	TRINITY_DN118598_c14_g1_i3
G46	TRINITY_DN113099_c0_g1_i1
G46	TRINITY_DN109355_c0_g1_i1
G46	TRINITY_DN115598_c0_g3_i2
G46	TRINITY_DN112365_c0_g1_i1
G46	TRINITY_DN111613_c0_g1_i1
G46	TRINITY_DN137393_c4_g1_i1
G46	TRINITY_DN129340_c0_g4_i1
G46	TRINITY_DN141415_c1_g1_i1
G46	TRINITY_DN129597_c5_g1_i1
G46	TRINITY_DN118744_c4_g2_i1
G46	TRINITY_DN109029_c0_g1_i1
G46	TRINITY_DN70917_c0_g1_i1
G46	TRINITY_DN126701_c6_g1_i1
G46	TRINITY_DN110656_c0_g1_i1
G46	TRINITY_DN126257_c4_g1_i1
G46	TRINITY_DN110921_c0_g1_i2
G46	TRINITY_DN114011_c6_g2_i1
G46	TRINITY_DN122042_c7_g1_i2
G46	TRINITY_DN137393_c4_g2_i2
G46	TRINITY_DN111554_c0_g1_i3
G46	TRINITY_DN107681_c0_g1_i2
G46	TRINITY_DN123790_c1_g1_i1
G46	TRINITY_DN121690_c0_g1_i4
G46	TRINITY_DN125416_c0_g6_i2
G46	TRINITY_DN104218_c0_g1_i1
G46	TRINITY_DN144249_c4_g3_i1
G46	TRINITY_DN113751_c1_g2_i5
G46	TRINITY_DN124932_c3_g2_i1
G46	TRINITY_DN139603_c2_g1_i2
G46	TRINITY_DN117690_c0_g1_i3
G46	TRINITY_DN127888_c5_g1_i1
G46	TRINITY_DN128757_c4_g2_i1
G46	TRINITY_DN115360_c1_g5_i2
G46	TRINITY_DN127429_c1_g3_i2
G46	TRINITY_DN141395_c0_g1_i3
G46	TRINITY_DN121179_c5_g3_i8
G46	TRINITY_DN114364_c3_g2_i1
G46	TRINITY_DN120688_c7_g5_i1
G46	TRINITY_DN124206_c1_g1_i1
G46	TRINITY_DN114423_c8_g1_i3
G46	TRINITY_DN114281_c0_g2_i2
G46	TRINITY_DN121339_c4_g3_i1
G46	TRINITY_DN132040_c5_g1_i10
G46	TRINITY_DN116874_c5_g1_i2
G46	TRINITY_DN141415_c1_g3_i1
G46	TRINITY_DN138651_c0_g5_i1
G46	TRINITY_DN121339_c4_g6_i1
G46	TRINITY_DN114207_c0_g1_i3
G46	TRINITY_DN117902_c0_g2_i1
G46	TRINITY_DN113749_c0_g1_i9
G46	TRINITY_DN114171_c0_g1_i1
G46	TRINITY_DN137795_c0_g2_i2
G46	TRINITY_DN139553_c3_g1_i3
G46	TRINITY_DN124953_c1_g6_i2
G46	TRINITY_DN132009_c10_g4_i1
G46	TRINITY_DN40742_c0_g1_i2
G46	TRINITY_DN130788_c3_g1_i8
G46	TRINITY_DN129131_c3_g1_i1
G46	TRINITY_DN141197_c3_g1_i1
G46	TRINITY_DN126633_c5_g1_i1
G46	TRINITY_DN121531_c5_g1_i1
G46	TRINITY_DN113192_c0_g1_i1
G46	TRINITY_DN112576_c0_g1_i3
G46	TRINITY_DN119493_c4_g3_i1
G46	TRINITY_DN111694_c0_g1_i1
G46	TRINITY_DN112185_c0_g1_i1
G46	TRINITY_DN135947_c3_g6_i1
G46	TRINITY_DN123780_c3_g2_i2
G46	TRINITY_DN124434_c0_g1_i3
G46	TRINITY_DN143373_c7_g4_i1
G46	TRINITY_DN141208_c6_g2_i1
G46	TRINITY_DN139549_c5_g1_i1
G46	TRINITY_DN136457_c0_g2_i2
G46	TRINITY_DN125283_c2_g1_i1
G46	TRINITY_DN115840_c2_g1_i3
G46	TRINITY_DN123657_c8_g1_i1
G46	TRINITY_DN129340_c0_g2_i10
G46	TRINITY_DN41728_c0_g1_i1
G46	TRINITY_DN123905_c0_g1_i4
G46	TRINITY_DN134530_c1_g1_i1
G46	TRINITY_DN127280_c0_g1_i3
G46	TRINITY_DN133625_c0_g1_i17
G46	TRINITY_DN114226_c2_g5_i2
G46	TRINITY_DN121671_c1_g4_i2
G46	TRINITY_DN113908_c4_g1_i1
G46	TRINITY_DN112411_c0_g1_i3
G46	TRINITY_DN133685_c0_g2_i4
G46	TRINITY_DN117965_c2_g1_i3
G46	TRINITY_DN121642_c0_g1_i1
G46	TRINITY_DN139316_c1_g2_i1
G46	TRINITY_DN120292_c5_g1_i6
G46	TRINITY_DN120575_c3_g3_i2
G46	TRINITY_DN120468_c0_g1_i1
G46	TRINITY_DN138249_c0_g2_i7
G46	TRINITY_DN138651_c0_g2_i5
G46	TRINITY_DN113402_c0_g1_i1
G46	TRINITY_DN110802_c0_g1_i1
